ObjectID,GlobalID,Date of Failure,Tree Species,Other,Diameter of Tree,Height of Tree,Condition,Site Factors,Type of Soil,Weather factors,Diameter of Failed Part,Length of Failed Part,Failed Part,Root Failure,Stem Failure,Branch Failure,Location and Percentage of Decay,Decay Present,Other,CreationDate,Creator,EditDate,Editor,Care Factors,x,y
158,805a2d4e-7fb4-430c-a08a-f0ebeba2b92d,1/6/2019 8:00:00 AM,AlnusRubra,,13,90,Poor,"NaturalArea,SoilCompaction",,Wind,11,60,StemFailure,,DidNotBreakatAttachment,,,PhytophthoraCactorum,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.317995872314,47.374635943365
159,8dff67c0-0d27-463b-8d5a-7860ceb5c0cb,1/6/2019 8:00:00 AM,AlnusRubra,,17,80,Fair,,,Wind,80,25,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.31503337649,47.3755426849268
160,f0a69ffa-9061-4dde-b0a5-bfcb860356cd,1/6/2019 8:00:00 AM,TsugaHeterophylla,,30,120,Fair,"NaturalArea,SteepSlope",Clay,Wind,28,110,StemFailure,,"DidNotBreakatAttachment,DecayPresent,Buldge",,"Heartwood,Decay>50%","PhaeolusSchweinitzii,PhellinusHartigii",,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.315288855338,47.3747438939423
161,7e0659a5-4108-4607-af17-65f5e26caf7c,1/6/2019 8:00:00 AM,AcerMacrophyllum,,19,55,Poor,"NaturalArea,SoilCompaction",,Wind,19,40,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.315353464655,47.3744277925427
162,85aea28a-87c4-4cf1-bed5-4395033eb2da,1/6/2019 8:00:00 AM,AbiesGrandis,,16,80,Good,NaturalArea,Clay,Wind,50,80,RootFailure,"RootPlateLifted,BrokenRoots",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.315504688399,47.3741943020065
163,ab372bea-d066-44cf-9a40-32b1d3f769b2,1/6/2019 8:00:00 AM,AlnusRubra,,11,80,Fair,"NaturalArea,SoilCompaction",Clay,Wind,10,65,StemFailure,,"DidNotBreakatAttachment,DecayPresent",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.317929836939,47.3732782295827
164,33ab028f-9b5f-496d-9934-a3b0261dcabd,1/6/2019 8:00:00 AM,AcerMacrophyllum,,14,70,Poor,"NaturalArea,SoilCompaction",Clay,Wind,20,70,StemFailure,,DecayPresent,,"Heartwood,Root",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.32009004375,47.3739748501975
165,a19fce41-1d11-4d60-8222-0525bd146e14,1/6/2019 8:00:00 AM,TsugaHeterophylla,,34,110,Fair,"UrbanEnviroment,NaturalArea",Clay,"Wind,Rain",60,110,RootFailure,"RootPlateLifted,DecayOrganismPresent",,,"Heartwood,Root,Decay>75%",HeterobasidionOccidentale,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.321698276627,47.3749423613952
166,29cfc2dd-60fc-4110-bf09-2f798bfb8bef,1/6/2019 8:00:00 AM,SalixLasiandra,,12,50,Good,"NaturalArea,Lawn",,Wind,10,30,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.321961280884,47.3739868421666
167,7de05f8c-74a7-4c9a-9395-953705ff9d61,1/22/2019 8:00:00 AM,UlumusAmericana,,34,65,Poor,UrbanEnviroment,Clay,"Wind,Rain,LowTemps",12,25,BranchFailure,,,"BreakatAttachment,BranchHorizontal,OverExtendedBranch,ExcessiveWeight,OldPruningWoundatFailurePoint,Cavity","Canker,Decay>50%",,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.62795,45.47725
168,2041d368-7a98-4e99-a079-0984cd002d6d,1/6/2019 8:00:00 AM,AcerMacrophyllum,,24,85,Poor,"NaturalArea,SoilCompaction",Clay,Wind,23,75,StemFailure,,"DidNotBreakatAttachment,Crack,Seam,DecayPresent",,"Heartwood,Decay>75%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.288254129399,47.6008860491624
169,431b36f7-09d7-44d9-994b-c7a2c6bcd417,1/6/2019 8:00:00 AM,AcerMacrophyllum,,48,85,Poor,"NaturalArea,SteepSlope",Clay,Wind,32,80,StemFailure,,"DidNotBreakatAttachment,CodominantAttachement,IncludedBark,Cavity,Buldge,DecayPresent",,"Heartwood,Decay>75%","ArmillariaSpp.,KretzchmariaDuesta",,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.288605745154,47.6006339931692
170,97045bcb-13d6-4d2a-a8dc-307448b1bf98,1/24/2019 8:00:00 AM,PiceaAbies,,16,55,Good,"UrbanEnviroment,Lawn",Silt,"Rain,Wind",16,55,RootFailure,"SoilFailure,MechanicalDamage,UncorrectedTreeLean,HeavyCanopyRelatedtoPoorPruning",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.373153831977,47.5619294030309
171,bde021e8-4c5a-49f0-9b49-c8394961e2fb,1/23/2019 12:00:00 AM,PseudotsugaMenziesii,,20,70,Dead,NaturalArea,,Ice,8,20,StemFailure,,"StemwasDead,DecayPresent",,"Decay>25%,Decay>50%",,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.390791743,47.7800292750001
172,16eefeb0-a5d9-4784-b206-ce5af34fd0ba,1/6/2019 8:00:00 AM,AcerMacrophyllum,,86,80,Poor,"NaturalArea,SteepSlope",Clay,Wind,18,89,StemFailure,,"UncorrectedTreeLean,CodominantAttachement,BreakatAttachment,DecayPresent",,Decay>75%,KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.284995536041,47.5557843475243
173,1fabf225-70b8-4c14-8ced-d135eea77697,1/6/2019 8:00:00 AM,AcerMacrophyllum,,24,60,Fair,"NaturalArea,SteepSlope",Clay,Wind,10,40,BranchFailure,,,"BranchAngledUp,CodominantAttachement,IncludedBark","Heartwood,Decay>50%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.285647651797,47.6109297183558
174,e5648101-0def-4956-8d3d-3d91ddb7f354,1/24/2019 8:00:00 AM,CedrusDeodara,,33,75,Good,,,,4,20,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.30833987194,47.5668245546303
175,6d8f3f50-ca73-4306-a490-c10442a6a87d,1/24/2019 8:00:00 AM,PopulusTrichocarpa,,22,50,Dead,"NaturalArea,SoilCompaction",,,6,25,BranchFailure,,,"DidNotBreakatAttachment,BranchAngledUp",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.283418291926,47.3831681552482
176,8b457388-b2bb-4acf-abd4-4ca63dc384b7,12/15/2018 8:00:00 AM,PopulusTrichocarpa,,22,50,Dead,,,"Wind,Rain",4,20,BranchFailure,,,BranchAngledUp,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.283867819358,47.3831186949344
177,c391830d-ed5b-4f9f-9d78-14b7d938d9d2,1/17/2019 8:00:00 AM,AcerMacrophyllum,,28,50,Fair,,,,7,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.390214433358,47.5362242465627
178,dc01120b-d966-40d1-86f9-ec852148e405,1/15/2019 8:00:00 AM,ArbutusMenziesii,,51,65,Poor,,,,30,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.290757509252,47.6027647659845
179,a6562d5f-85ad-4d76-bd40-93546ba452ad,1/25/2019 8:00:00 AM,PrunusAvium,,16,75,Dead,,,,16,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.265150829956,47.6823125934225
180,8df47cb8-b968-4c23-95c5-033eaebc833b,1/17/2019 8:00:00 AM,PopulusNigra,,17,45,Dead,,,,4,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.359593472353,47.6452332370088
181,30bcd632-fb34-4e5c-a315-67bdc9743577,1/17/2019 8:00:00 AM,AcerMacrophyllum,,32,45,Poor,,,,12,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.359495501745,47.6453721341008
182,1486be34-d8b6-4c74-9dba-f41640565ca2,1/15/2019 8:00:00 AM,LiriodendronTulipifera,,24,65,Fair,,,,4,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.311774520189,47.567230008321
183,d80db0a3-cc59-40be-82e5-5678c15d8bfe,1/15/2019 8:00:00 AM,PinusNigra,,5,15,Poor,,,,5,,RootFailure,GridledRoots,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.303981373469,47.5928648802675
184,b3a66831-2d3a-467e-bb11-c9de29fedad8,1/16/2019 8:00:00 AM,AcerMacrophyllum,,18,75,Fair,,,,8,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.299431063071,47.5658410018482
185,132330a0-c562-497b-a8a8-7337e5b10c08,1/23/2019 8:00:00 AM,PseudotsugaMenziesii,,19,55,Poor,"UrbanEnviroment,SoilCompaction,RootsRestricted",,,19,55,RootFailure,RootPlateLifted,,,Root,ArmillariaSpp.,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.332693735228,47.6470622650801
186,9bb11ad6-ee6c-48e8-b639-1e4a8349ad4e,1/23/2019 8:00:00 AM,MalusPumilla,,18,20,Fair,,,,18,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.36563331383,47.7080649713893
187,60a26be7-eaa3-42e9-8d54-df288cc273fe,1/6/2019 8:00:00 AM,PseudotsugaMenziesii,,20,85,Good,"SteepSlope,NaturalArea,RemovalofNearbyTree",Clay,"Wind,Rain",20,85,RootFailure,"RootPlateLifted,BrokenRoots,DecayOrganismPresent",,,"Root,Decay>50%",PhellinusWeirii,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.2066827269,47.3541719575211
188,46573553-aa88-4854-86dd-81c5b8123587,1/6/2019 8:00:00 AM,PseudotsugaMenziesii,,20,85,Good,"SteepSlope,NaturalArea,RemovalofNearbyTree",Clay,"Wind,Rain",8,25,StemFailure,,"DidNotBreakatAttachment,DecayPresent",,"Decay>50%,Heartwood,Sapwood",PorodadaleaPini,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.202047869724,47.3551023052548
189,6dbd3bf4-aab7-4590-a79c-66d4c24aaac5,1/6/2019 8:00:00 AM,PseudotsugaMenziesii,,20,85,Good,"SteepSlope,NaturalArea,RemovalofNearbyTree",Clay,"Wind,Rain",3,15,BranchFailure,,,"BreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.202992007294,47.3538812204868
190,b078b4d9-e847-4eb2-9939-2076cf59e283,1/6/2019 8:00:00 AM,PseudotsugaMenziesii,,20,85,Good,"SteepSlope,NaturalArea,RemovalofNearbyTree",Clay,"Wind,Rain",3,15,BranchFailure,,,"BreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.205083990181,47.353757502437
191,bda504c1-e67b-4a1e-ad94-e45604bf4d44,1/6/2019 8:00:00 AM,PseudotsugaMenziesii,,24,95,Good,UrbanEnviroment,Clay,"Wind,Rain",3,15,BranchFailure,,,"BreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.332734904302,47.3315333427578
192,95dfdccd-926c-443a-a6f4-7a413d568a68,1/6/2019 8:00:00 AM,PseudotsugaMenziesii,,26,95,Good,UrbanEnviroment,Clay,"Wind,Rain",3,15,BranchFailure,,,"BreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.347090607472,47.3301640826369
193,2fbd2b13-e3cd-41ea-b7bb-9819acb7094d,1/6/2019 8:00:00 AM,AcerMacrophyllum,,18,55,Poor,"UrbanEnviroment,NaturalArea,SteepSlope",Clay,"Wind,Rain",18,55,RootFailure,"RootPlateLifted,BrokenRoots,DecayOrganismPresent,CorrectedTreeLean",,,"Root,Heartwood,Decay>75%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.429609581855,47.314577694819
194,625f7c14-4079-45c0-b71f-421391aa1583,1/6/2019 8:00:00 AM,AlnusRubra,,10,35,Good,UrbanEnviroment,Clay,"Wind,Rain",10,35,RootFailure,"DecayOrganismPresent,BrokenRoots,UncorrectedTreeLean,SoilFailure",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.388092324164,47.3221362747666
195,7ff5cd61-18ec-4700-8656-0b73c3cb8995,1/5/2019 8:00:00 AM,PseudotsugaMenziesii,,27,65,Fair,,,Wind,22,40,StemFailure,,CodominantAttachement,,Heartwood,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.27263,47.55214
196,817aad0c-53b8-46e9-b766-2963ae9c8c5e,2/1/2019 8:00:00 AM,AcerPlatanoides,,35,45,Fair,,,,10,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.323785129425,47.5279586236037
197,66894e8f-4b38-440d-9764-e53aa9ff035c,1/28/2019 8:00:00 AM,CedrusAtlantica,,40,50,Good,,,,8,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.349230786345,47.7241544064037
198,1e806d71-4cc5-41f3-ab72-6c4475853dd3,1/28/2019 8:00:00 AM,PrunusAvium,,12,1,Good,,,,10,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.281623015888,47.5744935525188
199,b501c74c-7bc3-4a23-8a09-06ee97495320,1/6/2019 8:00:00 AM,AlnusRubra,,16,60,Dead,,,,12,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.247670513414,47.5023188765193
200,76c440fe-37b0-48e0-98a5-ee503daf137e,2/4/2019 8:00:00 AM,AcerMacrophyllum,,15,50,Good,NaturalArea,,"Snow,Wind",8,35,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.40735138091,47.6598401698491
201,5165a4e8-041b-4b2b-8f80-b49aae3df77d,2/4/2019 8:00:00 AM,ChamecyparisPisifera,,17,50,Good,"Lawn,UrbanEnviroment",,"Wind,Snow",12,25,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.382016046834,47.679363617496
202,0ae9ed96-3d38-43c4-baf1-f4a052b27162,2/4/2019 8:00:00 AM,ThujaPlicata,,27,60,Good,"Lawn,UrbanEnviroment",,"Wind,Snow",9,25,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.381811208077,47.6794998437137
203,3107eacb-f044-4467-bcaf-d8d23b9d9086,2/4/2019 8:00:00 AM,ChamaecyparisLawsoniana,,32,50,Poor,UrbanEnviroment,,"Wind,Snow",32,,RootFailure,"BrokenRoots,DecayOrganismPresent",,,"Root,Decay>75%",PhytophthoraCinnamomii,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.410135998261,47.6646987085019
204,cde3f6d3-66ce-4f16-bc20-ec611f038e72,2/4/2019 8:00:00 AM,AlnusRubra,,26,70,Poor,NaturalArea,,"Wind,Snow",26,75,RootFailure,"BrokenRoots,DecayOrganismPresent",,,"Root,Decay>75%",ArmillariaSpp.,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.377087586254,47.7111721335266
205,0e509fa8-0768-40c8-b94e-5f30e28b72dd,2/4/2019 8:00:00 AM,AcerMacrophyllum,,43,70,Good,NaturalArea,,"Wind,Snow",14,50,StemFailure,,"BreakatAttachment,UncorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.377739492515,47.7094153781797
206,bc0c2533-d6ea-4c59-a2b0-3fcac951274f,2/4/2019 8:00:00 AM,AlnusRubra,,22,70,Good,NaturalArea,,"Wind,Snow",22,70,RootFailure,BrokenRoots,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.37756783114,47.709126603905
207,ee638e2f-85d0-4fd7-9c10-cbd402811dd0,2/4/2019 8:00:00 AM,AlnusRubra,,20,70,Good,NaturalArea,,"Wind,Snow",20,70,RootFailure,BrokenRoots,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.377310339075,47.7093287460576
208,efdddfe6-1496-4d5c-9cf9-f28b82395ff3,2/4/2019 12:00:00 AM,PseudotsugaMenziesii,,84,125,Fair,SoilCompaction,Clay,Wind,24,65,StemFailure,,DecayPresent,,Decay>50%,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.37506,47.74772
209,dcd6c81e-5f56-4cbb-8e0f-3de717fb619e,2/9/2019 8:00:00 AM,ArbutusMenziesii,,26,50,Good,,,Wind,18,40,StemFailure,,"BreakatAttachment,CodominantAttachement",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-123.3517,48.42265
210,83db8f44-af75-4767-94b1-a00aa886e188,2/9/2019 8:00:00 AM,QuercusPalustris,,25,40,Fair,"UrbanEnviroment,SoilCompaction",,Wind,20,20,StemFailure,,"DidNotBreakatAttachment,Topping,DecayPresent",,Decay>50%,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-123.33438,48.44537
211,6041473b-c932-4afb-a009-dbc2219b2f3d,2/9/2019 8:00:00 AM,AlnusRubra,,12,40,Fair,NaturalArea,,Snow,12,40,RootFailure,"RootPlateLifted,UncorrectedTreeLean",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.297895772819,47.3952747369154
212,b07d0378-9119-4466-8449-f9fc0a861f7d,2/9/2019 8:00:00 AM,PinusSylvestris,,19,80,Good,NaturalArea,,Snow,8,25,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.288867345394,47.5865128638606
213,5b07966f-8cce-43d4-8091-4f7fce9d6ea9,2/8/2019 8:00:00 AM,QuercusRubra,,26,65,Fair,"UrbanEnviroment,RootsRestricted",,Snow,26,65,RootFailure,"RootPlateLifted,BrokenRoots,DecayOrganismPresent,CutRoots",,,"Root,Decay>75%",ArmillariaSpp.,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.288227921261,47.5812448783389
214,3a415ae9-8bea-475f-a9c6-7f9e5aa2bce8,2/8/2019 8:00:00 AM,AcerMacrophyllum,,22,60,Fair,"NaturalArea,SteepSlope",,Snow,22,55,StemFailure,,"DidNotBreakatAttachment,UncorrectedTreeLean",,Heartwood,KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.288187652158,47.5806326473618
215,d0ed9049-da14-4101-8ebb-59178affcde1,2/9/2019 8:00:00 AM,PopulusTrichocarpa,,30,50,Good,"NaturalArea,SteepSlope",,Snow,30,55,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.299420852313,47.56857877946
216,3903e347-880c-4c4a-841d-b4c18888aac5,2/9/2019 8:00:00 AM,AlnusRubra,,23,40,Good,"NaturalArea,SteepSlope",,Snow,20,40,RootFailure,UncorrectedTreeLean,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.2991659737,47.5686328754144
217,be4412ed-8226-412e-b9f1-13a419e9e4b7,2/9/2019 8:00:00 AM,CrataegusLaevigata,,9,25,Good,"NaturalArea,SteepSlope",,Snow,9,25,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.300381406166,47.5651209205975
218,5f9b158d-0eee-491e-a4a6-a6e29af1d5c5,2/9/2019 8:00:00 AM,AcerMacrophyllum,,22,40,Fair,"UrbanEnviroment,Lawn",,Snow,12,45,StemFailure,,"BreakatAttachment,CodominantAttachement,UncorrectedTreeLean,DecayPresent",,"Heartwood,Decay>75%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.29892815705,47.5672734394935
219,5a0b4606-30c4-48bb-8d79-650a59fa4b2f,2/9/2019 8:00:00 AM,PinusSylvestris,,9,35,Good,,,Snow,7,20,StemFailure,,"DidNotBreakatAttachment,UncorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.345365834144,47.6671723666123
220,9598e311-815f-483d-b822-106bad04bdf2,2/9/2019 8:00:00 AM,PseudotsugaMenziesii,,18,60,Good,,,Snow,8,20,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.346944454733,47.6691322903428
221,8656203d-70c3-42d3-8221-9f918fc1439e,2/9/2019 8:00:00 AM,AcerMacrophyllum,,12,55,Good,,,Snow,12,55,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.24810780284,47.5093228661402
222,d8814e55-fb6f-4252-be74-17fe415de6ff,2/9/2019 8:00:00 AM,SalixLasiandra,,17,25,Good,,,Snow,6,15,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.307039428372,47.6712475051468
223,08908a3c-c1b7-44e5-b4f4-8b899fda91d5,2/11/2019 8:00:00 AM,AcerMacrophyllum,,12,45,Fair,"NaturalArea,SteepSlope",,Snow,12,,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.29852108981,47.5702494036605
224,c6f539e7-cdb0-45d1-b97f-cf94ff60cb84,2/11/2019 8:00:00 AM,MalusPumilla,,15,20,Fair,,,Snow,7,10,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.29833555443,47.5699122606048
225,af728021-1b5c-406e-b4ac-34b7b2cf03af,2/11/2019 8:00:00 AM,MalusPumilla,,20,30,Fair,,,Snow,20,30,RootFailure,"UncorrectedTreeLean,HeavyCanopyRelatedtoPoorPruning",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.298699468858,47.5698810456414
226,3c8353ab-1e97-4452-85ad-c68c6e8345c0,2/9/2019 8:00:00 AM,AcerMacrophyllum,,15,50,Fair,"NaturalArea,SteepSlope",,Snow,15,50,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.290311984751,47.5861752833932
227,8ba6fb20-b85b-4ee5-92e6-172cf7df7871,2/9/2019 8:00:00 AM,SalixLasiandra,,5,15,Good,"SteepSlope,NaturalArea",,Snow,5,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.289484742342,47.5866003970453
228,595858ec-a88b-44d5-a9f0-37fc4d85959c,2/9/2019 8:00:00 AM,AcerMacrophyllum,,26,50,Fair,,,Snow,15,50,StemFailure,,"BreakatAttachment,UncorrectedTreeLean,DecayPresent",,"Heartwood,Decay>50%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.289884495295,47.5993512851465
229,94867836-f9f3-4531-ae4c-0a0636e9eecf,2/9/2019 8:00:00 AM,SalixLasiandra,,9,15,Good,"NaturalArea,SteepSlope",,Snow,9,,RootFailure,UncorrectedTreeLean,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.290757742072,47.5986864876401
230,3751da7d-c0d0-45d6-8664-97f1c274c293,2/9/2019 8:00:00 AM,QuercusRubra,,19,60,Good,,,Snow,8,20,BranchFailure,,,BranchHorizontal,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.28875766179,47.5991589730547
231,cc5db12d-dc5a-4201-b2f2-17e3860ed5e4,2/11/2019 8:00:00 AM,PinusSylvestris,,11,40,Good,UrbanEnviroment,,Snow,5,10,StemFailure,,UncorrectedTreeLean,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.368323710034,47.5333467930878
232,4f626cf1-721a-4e2e-8c72-f9b693f27a54,2/11/2019 8:00:00 AM,AcerMacrophyllum,,30,7,Fair,"NaturalArea,SteepSlope",,Snow,15,70,StemFailure,,"BreakatAttachment,UncorrectedTreeLean,DecayPresent",,"Heartwood,Decay>50%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.285487066376,47.5541648787179
233,22a7b801-794c-4d6d-a1f5-0e28bd7778c6,2/11/2019 8:00:00 AM,AlnusRubra,,110,70,Poor,NaturalArea,Clay,Snow,110,70,StemFailure,,"BreakatAttachment,CodominantAttachement,IncludedBark,DecayPresent",,"Heartwood,Root,Sapwood,Decay>75%","PhytophthoraCactorum,KretzchmariaDuesta",,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.315684850517,47.5943975163548
234,9cc6bf67-9e06-4725-9b86-5c7239f73125,2/11/2019 8:00:00 AM,PseudotsugaMenziesii,,16,75,Good,UrbanEnviroment,,Snow,3,20,BranchFailure,,,DidNotBreakatAttachment,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.321051573924,47.7214348176737
235,21a3b701-ec26-42f2-9ccf-8c38af06e257,2/12/2019 8:00:00 AM,PseudotsugaMenziesii,,26,80,Good,,,Snow,3,15,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.323588608632,47.7246711900695
